x,y,label
-0.563968917027427,-0.974240459346947,0
5.47257548556925,3.08747978083296,1
2.05493070970898,2.45659926695467,1
3.58940185481633,3.84644332790249,1
0.475860587278343,0.541139413417131,0
3.73612840785505,3.26150953315722,1
-0.952635997119977,-1.99199717760327,0
-1.42447009141638,-0.42291953589843,0
0.49668439163653,-0.694605254222804,0
-0.556778063950366,0.547639504480465,0
-0.469809363224454,-1.16051992616979,0
2.74866101674544,5.00593309056339,1
2.45251050993978,1.54845928843911,1
6.44349871951926,4.7922357279512,1
4.28130345172777,2.54919531308397,1
1.65243432884888,0.328894237309431,1
3.86344352487473,0.822388920123927,1
-1.5693154703407,0.530101256550695,0
3.9781872169049,3.8407359209942,1
0.149808732632761,-0.599272040041946,0
-0.368010733040955,-0.204570050663136,0
1.79576535254109,3.75995253980275,1
-0.0022267863138361,-0.286684533211225,0
-0.777905520185398,0.647755244971729,0
3.23436726641632,-0.520858843417453,1
6.80752401208353,4.04455038432497,1
0.120500599699389,-1.03291351430084,0
5.20877021823236,2.58720210986766,1
0.317317472324612,0.841245666352581,0
-0.792947502201808,0.790701970703587,0
1.75776754529152,3.0505323297953,1
2.77600297022466,3.78302659454809,1
-1.17303232726741,-0.0627267940412559,0
-0.0028549601443212,0.40549255051644,0
1.40493344567698,-0.589588991418034,0
2.07210996695918,2.68831562083803,1
0.138047974449526,-0.270965129963311,0
0.879677164233489,0.161363534650636,0
5.39553948586674,5.87294090780875,1
3.67781185107106,3.45361112480656,1
0.42068370020125,-0.301206529323699,0
4.09556399180593,3.17590585859032,1
3.69879619211824,0.254776016844831,1
0.40425346510936,0.0397401269892484,0
-0.568569570389605,0.435944182163725,0
0.0780200809780775,-0.414658917455485,0
0.717442315507358,-1.05310242919018,0
0.173247371832088,0.504732027944892,0
0.0595705885660458,1.26652847557265,0
0.0226084843095981,-0.203142794821834,0
1.02118011801418,0.525586350117865,0
0.660707086367175,0.61030521757395,0
5.04347319651345,6.6548765371137,1
3.01703125665123,3.6184615530608,1
-0.592656218169254,1.74467317966905,0
0.817400126276641,4.63354015590651,1
3.8294981181994,3.26830555947939,1
7.0245382661576,3.32505832578057,1
1.64274832900845,4.23789666214477,1
2.19885212431219,2.58923136056016,1
2.5873487541485,3.06098576044827,1
0.929660284419656,0.164010316907443,0
0.213041698417,-0.938301288268817,0
0.349254416663714,-0.32019618688563,0
1.83830063409088,1.81461228210318,1
3.95420983710445,3.89702357137683,1
3.62320340546814,2.56213515032262,1
1.04272254190258,3.24455387704825,1
3.69118413751082,4.17350245574828,1
2.53706259817946,2.07056127775212,1
-1.55051447477956,0.287721494673668,0
-1.14891228961879,0.0937254906669184,0
3.34022846253213,1.38714702378288,1
1.92622891029926,4.31270340298753,1
1.73824493261334,0.597864632881486,0
1.83285972686878,2.0719772886488,1
1.4122326864445,-1.54087718185788,0
4.11734947563642,2.77108278056307,1
3.95211819188561,2.45305324786633,1
3.3130734019083,2.72975535431508,1
-0.93632649711602,0.60984605323831,0
3.40431106195959,0.811437196374581,1
1.90851233035822,0.436375391562132,0
-0.41125092553222,-0.251169287438378,0
3.5929741835527,4.48716065823788,1
1.3084577781946,4.93513198523306,1
-1.38521980111084,1.52607796250707,0
2.83999227441577,-0.389760527296491,1
2.27665392229536,3.00728163557837,1
0.661536244123409,1.15216580794839,0
4.53902472929398,3.32115785705188,1
1.55903279292128,6.27636118028582,1
0.425485355625296,-1.84612923609859,0
4.18017256560434,4.20507034875994,1
3.10118038624285,5.65652935052741,1
3.52952297179073,6.1885199202854,1
-0.226950464706233,0.942376933302384,0
1.404658195673,4.40175144344335,1
2.05004273293787,-0.189901654648676,0
0.64697093888115,0.796367596233901,0
-1.482676111059,-1.41934846053479,0
1.74724055432508,0.366337438907117,1
2.82514300701172,2.88682691371937,1
0.836431269958294,3.13213294366937,1
1.03412153956971,0.853540834064481,0
4.97123221316377,1.48955570382723,1
1.08606725488767,2.61396356462707,1
1.58600051357908,0.562427325782661,1
